text,label
Addicted to #Dexter... what's new. Almost done with season 5 and I just got it on Thursday!,1
"Finally in bed. Such a long day, but so much was accomplished. Athens tomorrow!!",1
"@Tokcik @TBlaqsta mxm wena Rebo, i know how to..and you guys are flooding up my e-mails.tltltltltlltltlt.Rebo and Tk, OST tomorrow night???",0
Nikon has once again proven it's a small world after all with the latest ... - Herald Sun http://t.co/ZRyswQZp,0
"Wisin & Yandel record song with Ricky Martin, JLoTimes of IndiaThe reggaeton duo Wisin & Yandel announced Monday... http://t.co/I4SOY1Xx",0
@SimonBorchardt Exactly. Back to Super Rugby ending at the end of May again - when the new deal is signed for 2016 onwards...,0
@strapupshawty15 Hey Reggie. How are you ?  I'm very sorry that haven't had the chance to get back to you. I'll e-mail you tomorrow,0
"OBVIOUSLY, i am not a fan of Dream High 2 and i haven't even watched it! well, i watched the 1st ep,that's where i heard that song!^^",-1
Had a great night at the club and now just chilling before going to the pit of doom for the night! Will be playing HF again tomorrow.....,1
Several new series available Friday at the All Arts Market at Neighborhood Theatre! http://t.co/ikr4u6Sd,0
"@jennettemccurdy wow look at this another amazing Monday ""Jennette On Ellen"" in 8 place we do this for you we love you http://t.co/lTHURVaW",1
#NowWatching ~ Silent House. Guess I'm in love w/ Elizabeth Olsen. Gotta find 'Martha Marcy May Marlene'. Heard that she's really good there,1
"@Cianaf Capello had poor english in his first press conference and used a translator,by 1st game he spoke fine. Cost isnt' an issue #Trapout",0
"Madison don't wipe your black lines off !! ""It's like Ash Wednesday, you don't wipe that shit off.""",-1
anderson silva is fighting saturday in the ufc.  you know he can't lose.,1
Now watching NCAA Finals Game 3 in TV5! May the best team win!,1
Yesterday I asked Maria where the candy was and sshes like ill get it tomorrow when all the candy is on sale #ghetto #candy,0
Sitting in the sun listening to Nipsey Hussle,0
"Prince William met 'the Rottweiler' Camilla Parker Bowles and she came out ...: Harry may be full of mischief, a... http://t.co/2J3EZYmi",-1
I reckon in 6 years time I'll be in with a chance of fucking Pixie Lott if I bump into her on a night out. Rohypnol may be required.,-1
Absolutely gutted. Wish I could watch RT @680News Lloyd Robertson set to end 41year run as national news anchor tonight http://t.co/rFuwYds,-1
@Boro 3rd in table and look good a great performance today. Lets drag that to the Mackems on Tuesday! #UTB,1
"C'mon Rebels, put an apple in the pigs mouth!!!  Red Wolves fans focus all of your hate & anger at the pigs tomorrow.",-1
Aw what the hell Curtis Painter coming in and we give up 3rd and 18 conversion.,-1
Going to see @JohnCena and @CMPunk along with all the other @WWE superstars December 3rd in Greensboro NC :),1
I took my boyfriend Best virginity last night in Club Bodi...it was her 1st time goin 2 the club EVER @smokers_lane HAPPY BDAY CHUM CHUM,1
Congrats to @MizzouSoccer as Mizzou beats Kentucky 2-1! Tigers advance to face top-seed Florida in the semis on Friday at 6:30 pm! #MIZSEC,1
My official bday weekend kicking off party Friday Sept 21st @ Club Bodi and going out with a bang Grand Finale @ ... http://t.co/ugKipl13,0
"Unobscured, the sun will shine again! Stand In Your Anointment - This Too Shall Pass! See Trailer & where to buy book http://t.co/x3mik7uc",1
MTSU takes a timeout. stops the play clock at :48. They are facing a 3rd down and 9. If they convert its over. If not there is a slim chance,0
"Fabio Capello: ""From what I've seen these days I can assure you Russia are capable of getting a good result vs Portugal tomorrow"". #cantwait",1
"Ryan Reynolds may be back for a prequel or sequel to Safe House, with or without Denzel Washington. Script is in the works.",0
Yo unnu memba #AmbroZia THIS SATURDAY at Oneil's Place enuh!!!!!! Bear TingZz Production it loud!!! U hav u ticket yet?!?!?,0
@katytlam @KatieTD21 Kath. I hope you do enjoy the game last night. Tomorrow has another game. Go JLin!,1
"Sun., July 29, 2:30 PM  ""Rock 'n' Roll, the Opposites,  & Our Greatest Hopes--A Celebration!"" http://t.co/lFSzSuyO",1
3:35 Saturday night in Okinawa... Lets call it a night. Lights Out.,0
"@joshsteen We're on a normal recording schedule again, Mondays around 6:00pm Eastern, would that work for you one Monday? 2/2",0
@MorinVirtue Obama is weak because he could have done it alone with the 14th ammendment when he knew that congress would block it.,-1
"One of the hottest up and coming artists @AkielBeatz will be performing july 29th at Rex Theatre in southside, Pittsburgh!! tix only $10",1
@Rastafaryebread I'm so excited for the Magic game this Friday. We play Denver so don't un-follow me,1
sept 9-11th pcb florida 60$ a person due by aug 27th need 15 more people to fill the bus dm me,0
Now y'all know all that Halloween candy is gonna be on clearance tomorrow...you can save it for Valentine's day :),1
"Bioshock Infinite release date February 23. ""Would you kindly...."" just get here, already!",0
#TOLOnews TOLOnews 08 October  2012: Top news in this Bulletin: The International Committee of the ... http://t.co/zny0E73s #Afghanistan,0
Congrats @JimmyDykesLive on your new contract. Can believe this is you 18th season at ESPN. Time flies. Always delighted to see you at Rupp.,1
Just handed in my application for the Marie Colvin Scholarship at The Sunday Times. An exciting moment.,1
Would you LIKE to see cornerback Champ Bailey play in his twelfth Pro Bowl this January? 2013 Pro Bowl voting... http://t.co/znA416fc,0
#Trayvon My daily tweet (10-27) in memory of Trayvon Martin - killed 245 days ago ~May you Rest in Peace~ (We must never forget you.),1
@TheBigLead I need to see Jeremy Evans on Roni Turiaf all over the place tomorrow.,0
Sandy Alderson may as well change his name to Madoff because he is robbing the Mets.,-1
I have the same birthday as both Anderson Cooper and Nadal. June 3rd is an awesome day I guess!,1
Happy Birthday Nick J  May you live long and Happy :),1
Happy Friday everyone. It is 07.48 in South Africa. A great day to all and enjoy a super weekend :),1
This may be a fact!! RT @RaheemBrock Curtis painter will help the colts win their first game! U heard it here first!!!,1
Probably not going to be seeing much of the Semi-finals tomorrow because I'm going shopping around lunchtime,-1
Why has no one put a YouTube video of Todd Bertuzzi assaulting Steve Moore on an iPad while he's in the penalty box?,-1
Interesting: Sacha Baron Cohen to play  Freddie Mercury in the latter's biopic http://t.co/9cuku4s8,1
Weird music mood today . Lots of Hank Williams and Johnny Cash running through the iphone.,-1
"Fox Chicago, you make me angry. Playing the Vikings vs Redskins over the NFC Championship rematch 49ers vs Giants tomorrow????",-1
"No Knicks tonight, This makes me upset enough that I haven't tweeted about it, you know shits gotta be real smh Tomorrow night, Knicks/Heat",-1
"Thank you snow for cancelling classes today. Now you may stop snowing, so that I can drive to Chapel Hill tomorrow. I'd really appreciate it",1
@RaggyRach next Wednesday going to the Disney one. No chance Avril will go to the universal night #wimp,-1
"Blog Post: Vice President Joe Biden to Present the Top Ten List on CBS's ""Late Show with David Letterman,"" Thursday,... http://t.co/m64KUzET",0
@colinmochrie Congrats to Lloyd Robertson on the Gordon Sinclair Award tonight at the Geminis. Last broadcast on CTV Nat'l News is Thursday.,1
My xbox live ends tomorrow :( MW3 and Gears3 all day! Hit me up!,0
"The Jazz agreed Thursday to a three-year, $5.5 million deal with forward Jeremy Evans, The Salt Lake Tribune has ... http://t.co/vhH9APuh",0
"Tickets for Troy on Stub Hub for $12. Sad but if you have a youngin', Saturday would be a great day to take them",1
@dorcov YUP. And did you watch Degrassi from friday yet? looool awkward campbell,-1
"When Eraserheads, Francis M. and Rivermaya are in the same stage | The APR Blog http://t.co/R8sZlfje via @arjaypaulreyes",0
"@RolandT125 as much as I hate to say it...Saurez, Ronaldo, Nani, Pires   I could go on and on he may have a point bruv.",-1
"@theN5er lol I been in Oz 6months now on my 4th & final stint. Love it but do miss London, prob coz I can't get 2d Emirates no more. #afc",1
"Tom hanks and bill Murray may be the two people I would most like to meet. Well, them and Scarlett Johansen. Different reasons though...",0
Fake Democrats lose in Wisconsin primary recalls All six fake Democrats lost to Democrats supported by the party in primaries Tuesday that,-1
"With all Benson's attention, Frankie feels like a forgotten stepchild. Lets 'founding father' him so he know we will never forget 2nd place.",-1
@dazzlindez @hotspur18 Don't feel obliged to discuss #Dexter tonight. Living it large in Brighton so please use direct messages....,1
"ok.. going down to Melaka tomorrow morning, with two others.. visiting fren in ICU. :(",-1
"Ok all y'all Catholics, tomorrow be a holy day of obligation. Be sure to get y'all a$$ to mass.",1
@ChicagoBears can not let be a let down game Sunday with Houston and San Fran coming up. Gotta focus on beating Tennessee. #JayisourQB,-1
US football down 7-3 at Chardon tonight after 1st Q,0
"Wichita St is just a team full of corncobs. Also, if they play ""We Ready"" today, place will explode. #shakeandbakejays #BOOTSTOASSES",1
"Steve Jobs: Source: www.quotationspage.com --- Sunday, August 14, 2011""You can't just ask customers what they wa... http://t.co/0WEZhWW",0
"LPG price hike put on hold: Facing stiff opposition, the Centre on Thursday night put on hold the Rs. 26.50 incr... http://t.co/9ouJesPv",-1
I just became the mayor of Sun Cellular - SM Sta. Mesa on @foursquare! http://t.co/nlZSiH58,0
Who wants to go with me tomorrow night to go see @TheSaturdays at the Roxy theater? tickets are cheep. Thanks and please please please!,1
I'll be playing #MITD tonight around 8:30pm EST. Open Lobby will most likely be TOMORROW EVENING. Keep an eye on YouTube/Twitter.,1
Anyone going to Siberia for the HOD show on Saturday?,0
And Rhonda Rousey has officially won by armbar..for the 6th time. 6-0.,1
"and now I do see it's up. I'll blame it on a case of the Mondays. Creighton picked to win WBB, SIU picked to finish 8th ahead of Drake, UE",-1
Desperation Day (February 13th) the most well known day in all mens life.,-1
My soup just blew up in the microwave and exploded everywhere. So far today has been a bigger bitch than Madonna is to hydrangeas.,-1
NFL Commissioner Roger Goodell says he may cancel the Pro Bowl: http://t.co/XXsEiykQ Would you care if there was no Pro Bowl?,-1
@RockstarGames Bring GTA3/Vice City 10th Anniversaries to the PS Vita!,0
@philtufnell can we get a RT: Big North London Derby tonight Cockspur Rum T20 Cup 2nd round @HornseyClub vs Highgate CC 6.30 start @ Hornsey,0
Muse on Jonathan Ross  brilliant.        We have some exciting news about Muse to announce Monday  from Gotham Records,1
@ZachJayL  you won't be getting candy till monday. I am (by my own stupidity) a sick person right meow. .-.,-1
"#np BAGSAKAN by parokya ni Edgar, Gloc 9 and Francis M. <3 I may sound baduy but it's the only tagalog song nga NINDOOOOOT JOD KAAYO DMD <3",1
@sallydubats May your new year be filled with Magic.,1
@RichelleSampson At least by this time tomorrow the Yankees will be standing on top once again!! Who's Ellsbury??,1
"I don't give a Fuck though, it's all about #sockersweek #ChicagoMagicPSG Friday night Lights at Olympic Park",-1
I'm so pist that I might not be able to go to the Volleyball game tomorrow,-1
"@kinagrannis Two Birthday Cakes! One with Jelly Beans! I wonder what kind of Birthday Cake the 2nd one was? Goodnight Kina, Emi, and Misa.",0
That movie Flight with Denzel looks really good! May have to go check it out,1
I wionder if HISD has school tomorrow.. I want to visit my elementary school :3,0
"someone should come with me to Noel Fielding on Saturday night because Noel Fielding, basically #please #Iwillcry",0
"SAEED: #NowPlaying: BEP, Ricky Martin and KT Tunstall! Great songs to get you through your Sunday! Hate the rain!! http://t.co/c9PmolGw",1
@IvanCarterCSN billy cundiff. His missed FG at the end of the 2nd quarter changed the game. He'll never play again,-1
who's going Joseph Wright tomorrow?,0
Can't sleep...watching Stevie TV for the 4th time tonight @stevieryan,-1
"Ugh had ISS today , gonna have it tomorrow too -_- #gay",-1
Must get all my work done and ahead with cleaning my house before 10pm so I can have a night in with the Sons of Anarchy,1
"Just been to @RSPCAYORK with @mrsiveson for 1st time since Blake. Walked Reggie & Anna, 2 really sweet dogs.",1
"RT @AdamSchefter at practice, Lions rookie RB Mikel Leshoure was carted off field today with a left leg injury. > Lions dropping like flies",-1
"If Volstead went against #Braves on a Monday, he'd give up 5 runs in first, then cubs make a furious rally late to win #twostreaks",-1
"@Raheem_orDie tomorrow fc toronto vs liverpool? Are you go at stadium? Today napoli won 3 a 2 vs bayern !! Scored: Pandev,Cannavaro,insigne!",0
